,0,1,2,3,4
222,7086.228,551.1662,-278.2539,-89.05054,1.85
223,16996.42,367.32352,-203.56682,-77.418076,1.82
224,8081.9575,338.80292,-215.48866,-68.80179,2.08
225,2696.4553,462.12833,-192.28978,-75.87748,2.26
226,5107.682,292.4861,-151.26901,-47.009674,2.33
227,1530259.6,768.3212,-361.05252,-300.73648,2.26
228,634755.9,427.0541,-276.88525,-98.95048,0.78
229,45034.465,416.86005,-265.22668,-163.95013,2.14
230,58160.023,367.93628,-211.75685,-97.416245,2.27
231,144671.03,513.8435,-165.7771,-67.98389,1.93
232,2066.812,423.30652,-196.82933,-78.265,1.9
233,4887.867,578.0222,-325.24133,-146.93817,2.19
234,86406.18,389.9447,-191.86752,-26.979273,2.04
235,13373.786,423.83447,-205.37663,-179.45468,1.46
236,18723.861,349.3349,-123.07305,-123.07305,1.61
237,28815.844,330.9682,-115.451706,-115.451706,1.07
238,40849.316,350.58377,-150.1834,-80.2387,1.44
239,121569.87,402.715,-244.04745,-107.38674,0.98
240,2495.143,346.07712,-159.7433,-72.01841,1.29
241,1055.8018,343.10165,-171.5975,-171.5975,1.88
242,19765.562,451.5856,-254.87215,-62.695717,1.52
243,22602.43,359.42752,-243.49396,-113.13192,1.46
244,3135.6694,404.1459,-248.2717,-138.44725,1.98
245,10090.292,395.93378,-165.20358,-92.810104,1.43
